Gender,Location,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,EstimatedSalary,Actual_Churn,Predicted_Churn_Prob,Predicted_Churn
Female,Hyderabad,62.30702229092695,3,53889.74,1,1,1,77315.05045451182,0,0.09,0
Female,Pune,63.97683284586387,8,77799.27,2,0,0,66739.87097261769,1,0.19,0
Female,Hyderabad,37.12258772299706,0,20019.59,2,0,0,62719.44622582444,0,0.36,0
Male,Delhi,52.50534478303366,7,3645.5,2,0,0,63729.542699219775,0,0.16,0
Male,Pune,33.56606727643667,3,30623.68,1,1,1,79265.57479141312,1,0.07,0
Female,Chennai,77.97071775379166,4,0.0,2,0,1,153717.48541733337,0,0.36,0
Male,Hyderabad,73.44386863260306,1,60678.34,2,1,0,109758.8605068582,1,0.28,0
Male,Chennai,34.9840089782942,1,65046.02,1,1,0,58480.07053326591,1,0.23,0
Female,Bangalore,71.96477223009546,9,107658.13,1,0,0,135110.38322129947,1,0.46,0
Female,Chennai,61.87906427135033,2,49455.03,1,1,0,102965.63747766908,0,0.23,0
Female,Chennai,31.392140643030057,3,51971.83,1,1,1,122136.44303344228,0,0.01,0
Male,Hyderabad,18.0,2,59224.28,2,1,0,154646.79174167325,0,0.12,0
Female,Mumbai,63.11937263932228,0,67135.36,2,1,1,104734.69707350584,0,0.11,0
Female,Pune,52.56803839364475,7,69681.68,1,1,0,38311.20820257321,0,0.27,0
Male,Mumbai,37.14241487564084,1,80735.77,2,1,0,95474.80810863982,1,0.11,0
Female,Delhi,80.11508365362042,3,64643.1,2,0,0,19676.33962441553,0,0.33,0
Male,Mumbai,56.1179551390838,7,63943.63,1,0,0,94793.46657591216,0,0.29,0
Female,Mumbai,58.12881673331008,6,62723.97,2,0,0,80094.54121176258,0,0.14,0
Male,Hyderabad,50.66475921165336,2,17579.07,1,1,0,89105.87258471837,0,0.18,0
Male,Delhi,48.27866092834699,9,49757.19,1,0,0,122374.377673552,0,0.3,0
Male,Hyderabad,62.76352425202247,2,26288.05,2,0,0,139073.8267225882,0,0.42,0
Female,Mumbai,37.77806562084767,10,32294.0,2,1,0,26524.16761184033,1,0.04,0
Male,Delhi,30.80501212581965,1,62035.55,2,1,1,80094.54121176258,0,0.05,0
Female,Mumbai,32.56164870441103,9,44951.13,2,1,1,87122.72261812307,0,0.01,0
Female,Delhi,59.05929832447902,3,63698.33,2,1,0,56388.66899265343,0,0.48,0
Female,Bangalore,58.1753935541236,6,49123.89,1,1,0,56449.50853369981,0,0.19,0
Male,Delhi,28.800631092403048,1,62826.84,1,0,1,66855.32663883909,0,0.07,0
Female,Hyderabad,47.19992838027901,3,20770.89,1,1,0,60777.23054710425,0,0.28,0
Female,Pune,29.08646299853216,0,56402.64,2,0,0,163322.89728040504,0,0.11,0
Male,Delhi,61.79696350717848,7,103863.55,1,0,1,124259.34178670969,0,0.06,0
Female,Kolkata,40.08428602873682,10,74747.52,1,0,1,69612.17107132346,0,0.01,0
Female,Delhi,34.294215519389304,5,78657.7,2,1,1,79499.90091399057,0,0.01,0
Male,Mumbai,49.76413307619245,10,56247.3,1,1,1,183787.83312952227,0,0.03,0
Female,Bangalore,46.18843155065319,1,46931.13,1,1,1,155771.25481532753,0,0.05,0
Male,Kolkata,61.791866320728815,6,49897.99,2,1,0,22103.838925141325,1,0.15,0
Male,Pune,64.67113793480993,9,63602.1,2,1,0,76356.13198682926,0,0.24,0
Male,Kolkata,56.367118843642416,7,53437.47,2,1,1,50963.39079287197,0,0.08,0
Female,Pune,35.312735982876696,4,20537.83,2,1,1,80094.54121176258,0,0.0,0
Male,Pune,38.44729434214623,8,44813.56,1,1,0,95802.7336818825,0,0.06,0
Male,Chennai,39.28263422674488,8,73408.98,2,1,1,102552.52289035251,0,0.02,0
Female,Mumbai,45.18569502381156,9,0.0,1,0,0,75492.68958085946,0,0.15,0
Female,Delhi,45.56988159702314,10,0.0,1,0,1,68009.23467187096,0,0.02,0
Male,Chennai,54.12873835242589,3,31702.73,2,0,0,60154.61047562277,0,0.21,0
Female,Kolkata,48.99117479258787,2,85980.38,2,1,0,100099.97556699516,0,0.15,0
Male,Delhi,54.57475450238513,8,14280.53,1,0,1,44050.530931016,0,0.07,0
Male,Chennai,21.994535823795378,8,54845.16,3,1,0,135013.4676452293,0,0.51,1
Male,Mumbai,55.62588518964945,4,47140.31,1,1,0,130476.88693902628,1,0.19,0
Male,Pune,30.806568599457265,1,0.0,1,0,0,10000.0,0,0.19,0
Female,Delhi,70.59748618745905,1,64081.28,2,0,1,33601.53635824734,0,0.28,0
Male,Delhi,29.15843026127901,2,95488.32,2,1,1,34044.36852052141,0,0.11,0
Male,Delhi,55.11502681615292,3,73314.94,1,1,0,40200.267768484606,0,0.52,1
Female,Pune,27.55223237358335,3,29797.63,2,0,0,80094.54121176258,0,0.09,0
Male,Delhi,54.01829780277132,6,21368.55,1,1,1,149019.30314317683,0,0.04,0
Female,Mumbai,44.23596847025976,2,14043.3,3,0,0,52736.39600709122,0,0.39,0
Male,Hyderabad,37.8864895098793,3,53132.4,1,1,1,107219.51188135202,0,0.04,0
Male,Chennai,18.0,10,76641.23,1,0,1,14370.121146123114,0,0.0,0
Female,Kolkata,30.89065510878077,10,27575.05,1,0,0,70467.85050246982,0,0.09,0
Male,Delhi,53.72566907674492,10,84630.49,2,1,0,107650.21773480446,0,0.26,0
Male,Bangalore,63.10468707013807,9,66226.49,2,1,1,124966.7734096658,0,0.06,0
Male,Delhi,23.27469611331257,5,50111.82,2,1,1,98574.60468016726,0,0.08,0
Male,Chennai,45.34628491043308,4,19693.85,1,0,0,68171.99386668539,0,0.21,0
Female,Chennai,65.1058278557077,3,127019.92,2,1,1,103250.7448469718,0,0.12272293577981651,0
Female,Delhi,23.426930044123186,7,27295.59,1,0,0,126301.31957076344,1,0.02,0
Female,Kolkata,56.17959887331536,0,44313.63,2,1,1,96052.57249458594,0,0.22,0
Male,Pune,41.44879540794064,9,32838.47,2,1,1,73914.3631094806,0,0.01,0
Male,Hyderabad,25.03106043807136,3,0.0,2,1,0,29292.86590821976,1,0.36,0
Male,Chennai,66.3781797482142,9,64529.46,2,1,1,135276.12752095415,0,0.12272293577981651,0
Female,Kolkata,53.32621511550961,8,29465.37,1,1,1,101156.52037355864,1,0.12,0
Female,Bangalore,43.85380723570447,8,22534.83,2,1,1,77216.19630147822,0,0.0,0
Female,Mumbai,34.04403260383573,0,64227.5,1,1,1,10000.0,0,0.08,0
Male,Delhi,52.307945599153534,10,11972.9,1,1,0,62863.789577171294,1,0.05,0
Male,Mumbai,48.39944130558611,8,86472.92,4,0,0,86132.42476200138,0,0.62,1
Male,Mumbai,66.68727058316284,3,61660.06,1,0,0,95804.15731623828,1,0.29,0
Male,Mumbai,43.65495205821106,10,66120.6,2,0,0,89329.90085154126,0,0.08,0
Female,Bangalore,51.189930588337496,3,41885.79,1,0,0,79813.20822035057,1,0.28,0
Female,Pune,18.0,8,56883.04,2,0,1,70812.49647192907,0,0.03,0
Male,Hyderabad,28.481459309653864,9,42413.17,2,1,0,141102.16309431242,0,0.1,0
Male,Mumbai,67.15069135547739,8,32352.1,2,1,1,141789.4552616089,0,0.14,0
Male,Mumbai,18.80574110578773,4,78335.06,2,1,1,80094.54121176258,0,0.02,0
Female,Bangalore,53.8915732095457,2,102595.92,1,0,1,49768.82026208889,1,0.1,0
Male,Bangalore,47.44425591606844,10,5664.66,2,1,0,58060.20904523904,0,0.21,0
Male,Mumbai,18.0,5,14638.81,2,1,1,72146.91228099997,0,0.02,0
Female,Kolkata,65.80339541982163,10,82478.85,2,1,0,83143.99834437342,0,0.19,0
Female,Delhi,50.629314339373344,8,47023.75,1,0,0,25799.27352370997,1,0.18,0
Female,Delhi,34.65096954810126,2,52144.93,2,1,1,79752.67210921893,0,0.0,0
Male,Mumbai,51.76668131464229,4,71203.75,1,1,1,103881.99931934118,0,0.11,0
Female,Chennai,46.07996333535189,5,17188.62,1,0,1,31381.157679842807,0,0.09,0
Female,Delhi,34.805998116018,4,72984.24,1,0,0,68400.95545427616,1,0.2,0
Male,Mumbai,35.31656367724311,4,68054.88,1,1,1,67511.48593828417,1,0.01,0
Male,Mumbai,48.98525021512943,2,70362.51,2,1,0,10000.0,0,0.25,0
Female,Delhi,29.28536270765053,9,22911.24,1,1,1,86739.62634185987,0,0.03,0
Male,Bangalore,67.03558073444943,10,83697.53,2,1,1,19289.418999259826,0,0.16,0
Female,Pune,18.0,10,43222.37,1,0,1,111402.21937817702,0,0.01,0
Female,Pune,52.18206813781772,5,37871.8,1,0,0,100935.57463356828,0,0.34,0
Female,Pune,39.69606440013301,7,77855.4,2,1,0,32285.958648102605,0,0.11,0
Male,Hyderabad,64.64931695675602,1,36174.42,1,0,1,25653.79031353969,1,0.16,0
Male,Delhi,44.59652149210362,7,54278.29,2,1,1,119033.92889898794,0,0.01,0
Male,Kolkata,47.38536812083497,5,63495.2,1,1,1,115239.2513451376,0,0.05,0
Female,Chennai,46.45236992535801,8,54289.2,1,0,0,121610.39969522395,0,0.23,0
Female,Bangalore,54.28880880347819,0,71588.17,1,0,0,95172.74601044168,1,0.21,0
Male,Chennai,40.07121138201061,1,38569.23,4,1,0,119514.10995557334,1,0.53,1
Male,Hyderabad,38.50539457981523,9,2391.68,1,1,1,136968.99072695384,0,0.01,0
Male,Mumbai,44.0916331118491,0,54833.93,2,0,1,99726.84067851934,0,0.04,0
Female,Delhi,40.29043657776487,9,44535.0,1,1,0,114996.20256424884,0,0.26,0
Male,Delhi,49.998304509482175,4,39904.93,2,0,0,10000.0,0,0.21,0
Male,Kolkata,57.06160396558225,9,46223.13,3,0,1,55746.84055696583,1,0.45,0
Male,Mumbai,64.86544869774485,6,14736.42,1,1,1,38653.22496517875,0,0.06,0
Male,Bangalore,56.68017219315831,5,49779.97,2,0,1,110063.85871462204,0,0.11,0
Male,Hyderabad,30.784007551712424,0,119432.95,1,1,0,106623.987786057,0,0.15,0
Female,Hyderabad,42.52614631628624,8,53829.97,1,0,1,30021.765623796484,0,0.03,0
Male,Chennai,42.90445579738607,9,59530.7,1,1,1,145965.4141142657,0,0.01,0
Male,Hyderabad,47.80871072428167,2,40061.7,3,0,0,70493.18624114603,1,0.56,1
Female,Mumbai,40.29431003320795,6,22975.7,2,1,1,86677.52627365898,0,0.01,0
Male,Mumbai,51.45230714242966,1,35236.01,1,0,0,84854.86394531449,1,0.29,0
Male,Chennai,56.35462119978812,8,27783.65,2,1,1,124417.55150143236,1,0.06272293577981651,0
Male,Delhi,41.601776006325466,0,42249.76,1,1,1,77920.6096253027,0,0.11,0
Male,Delhi,49.32213546569631,7,58675.78,1,1,1,60764.252360244805,0,0.03,0
Female,Chennai,39.773414921892375,7,13133.61,1,1,0,73436.11013848479,0,0.07,0
Male,Delhi,18.0,3,44555.09,2,1,0,68544.94168867017,0,0.43,0
Male,Bangalore,33.28896160705875,7,46368.91,2,1,0,134781.23948627838,0,0.13,0
Male,Hyderabad,26.6379770324204,7,63213.43,2,1,1,108633.83378153974,0,0.05,0
Female,Mumbai,43.60718594760105,4,33768.78,2,1,0,10000.0,0,0.12,0
Female,Chennai,46.38828807730175,0,94935.73,1,1,1,125360.61256128222,0,0.03,0
Male,Pune,31.30240908954135,1,46838.55,2,0,0,70463.65306074455,0,0.42,0
Female,Delhi,31.131713418833108,9,62778.58,2,1,1,57481.9239647498,0,0.01,0
Female,Kolkata,32.337949641660884,8,0.0,2,1,0,80094.54121176258,0,0.1,0
Female,Mumbai,69.07050227308845,9,45236.56,1,0,1,41417.406767757966,0,0.17,0
Male,Chennai,25.86740399119764,2,4619.11,2,1,1,77614.30672653808,0,0.03,0
Female,Bangalore,56.23761645114097,3,33157.85,1,1,1,149561.2508757909,0,0.25,0
Female,Delhi,44.76915814145734,1,36230.18,2,0,1,35250.28529832613,0,0.02,0
Male,Pune,18.0,4,64824.61,1,1,0,87445.10908057819,0,0.08,0
Male,Delhi,71.07164566512304,6,58779.23,2,1,0,72326.79066213302,0,0.16,0
Female,Bangalore,32.43552237196073,9,38833.45,2,1,0,80094.54121176258,0,0.1,0
Male,Chennai,35.86520927497257,10,22003.92,2,1,0,117923.77094127206,1,0.31,0
Female,Delhi,59.56723586350012,0,53087.1,2,1,1,92448.96064106777,0,0.31,0
Male,Chennai,40.43011943133558,2,53117.23,1,1,0,75896.55001768997,0,0.17,0
Male,Hyderabad,45.13110384430418,6,77053.48,1,1,1,10000.0,0,0.0,0
Female,Hyderabad,33.85082882762586,9,63409.99,1,1,0,94456.97690440204,0,0.23,0
Male,Delhi,77.08346785745094,6,35258.61,1,1,0,96997.26853657103,0,0.23,0
Female,Kolkata,49.50606387574093,2,49574.87,1,0,0,33173.77975405096,0,0.43,0
Male,Mumbai,54.2276534934922,0,74044.01,1,1,0,48177.61575868033,0,0.21,0
Male,Kolkata,28.117205530249223,9,56731.32,1,1,1,120039.90187997073,0,0.01,0
Female,Kolkata,56.24467534997845,6,49403.35,1,1,1,159528.84020362372,0,0.11,0
Female,Mumbai,29.019666863170706,0,34060.01,2,1,0,49446.91557935748,0,0.08,0
Female,Delhi,55.20279997339263,7,92566.77,3,1,1,55066.19979158088,1,0.46,0
Male,Bangalore,30.8004713966386,1,74143.2,1,1,0,118432.32126706884,0,0.18,0
Female,Hyderabad,45.13110384430418,9,105301.29,2,1,0,96609.2346909942,0,0.19,0
Male,Bangalore,46.6535215557914,3,29621.0,1,1,1,82290.63855996975,0,0.08,0
Male,Mumbai,59.23486689844127,6,32284.59,2,1,0,68842.65130777314,1,0.18,0
Male,Hyderabad,47.84578794309434,5,65287.79,1,0,1,118506.59060301026,0,0.1,0
Female,Kolkata,20.38780890635782,5,74471.04,1,1,1,52514.02875341999,0,0.07,0
Male,Mumbai,54.196679284195575,0,52900.46,1,0,1,80357.27736077238,0,0.1,0
Male,Mumbai,34.11378400368814,10,69960.88,2,1,1,100344.6747220306,0,0.01,0
Male,Mumbai,65.64353311094496,4,76064.55,2,1,0,76534.61006930041,0,0.31,0
Female,Delhi,45.20072864680256,5,116764.5,4,0,1,89347.21713186109,0,0.61,1
Male,Delhi,42.88816666718734,6,60944.93,1,0,0,129648.2496450484,0,0.26,0
Male,Hyderabad,48.58100012104271,3,29303.01,2,0,1,36297.39479129531,0,0.12,0
Female,Bangalore,42.16457863332681,3,80637.52,1,1,0,132546.0344078856,1,0.05,0
Male,Pune,41.68689370304403,10,65014.83,1,0,0,118818.05971219038,0,0.07,0
Male,Hyderabad,63.243820745756686,2,64683.83,2,1,0,109804.68926042791,0,0.29,0
Male,Delhi,34.01167976511648,0,77162.59,1,0,1,28187.76207282384,0,0.02,0
Female,Pune,37.968483574229005,0,85571.39,2,1,1,79760.84621729572,0,0.22,0
Female,Kolkata,63.944870070940446,9,2804.04,2,1,0,127110.39281644132,1,0.15,0
Male,Delhi,47.02092689655057,9,52453.22,2,1,0,14347.26431650504,0,0.04,0
Male,Kolkata,35.10286685506281,0,58075.69,2,1,1,102837.58084018194,0,0.2,0
Male,Bangalore,64.13120654921106,1,100629.22,1,1,0,80094.54121176258,0,0.47,0
Male,Pune,82.4863942396183,1,31649.73,1,1,1,109817.79282191308,1,0.19,0
Male,Hyderabad,30.64185578093712,5,26952.77,1,1,1,120024.13969712309,0,0.05,0
Male,Mumbai,49.14408147662513,10,60023.8,1,1,1,84038.6930544012,0,0.02,0
Male,Mumbai,64.57644679415915,8,8972.65,2,1,1,47005.5144935221,0,0.06,0
Male,Chennai,40.14919009435343,0,65642.92,3,0,0,75411.00010936896,0,0.55,1
Male,Delhi,32.5318512050482,7,76177.71,2,1,1,112882.37376613256,0,0.01,0
Female,Hyderabad,59.85448683978005,7,59328.17,2,1,0,24895.307431480745,0,0.49,0
Female,Chennai,52.77838053010531,1,21413.62,2,1,0,10000.0,0,0.22,0
Male,Hyderabad,36.5855984470735,8,40610.71,2,1,1,120233.1830814403,0,0.01,0
Female,Chennai,36.54381200989503,1,85846.31,1,0,0,95101.04291025104,0,0.21,0
Male,Delhi,56.28696238602009,1,24292.77,2,0,0,80094.54121176258,1,0.34,0
Male,Delhi,35.44667682118139,9,49585.55,2,0,0,21213.182322878005,0,0.2,0
Female,Delhi,48.98567300426061,0,20182.55,1,1,1,133445.3525020472,0,0.14,0
Male,Chennai,56.68092425458376,4,129650.69,3,1,1,133079.35399148898,0,0.6,1
Male,Pune,18.0,10,0.0,1,1,0,118631.2965322721,0,0.12,0
Male,Mumbai,58.92057890369766,10,36456.98,2,1,0,38625.79106665501,0,0.47,0
Male,Mumbai,31.544173570886265,8,26417.94,1,1,1,118551.5012075786,0,0.0,0
Female,Delhi,39.24873194500498,6,98541.07,2,1,1,122421.51507404137,0,0.05,0
Male,Kolkata,26.29233059641932,7,42508.34,1,0,0,72730.86757863016,0,0.24,0
Male,Kolkata,45.13518543132,3,66068.49,2,0,1,104722.1911221629,0,0.05,0
Male,Delhi,49.58754874390404,9,55886.1,2,1,1,84911.86096358715,0,0.04,0
Male,Bangalore,41.22532667826063,8,43383.47,2,1,0,80054.87269618618,0,0.16,0
Female,Bangalore,58.45173645838407,1,72355.57,2,1,0,110340.04996801054,1,0.31,0
Male,Mumbai,49.96240193152301,3,66235.58,2,1,1,27352.29921397057,0,0.06,0
Female,Kolkata,54.55250188040431,6,38001.27,1,0,1,151861.31063320627,0,0.1,0
Male,Pune,55.85012715590859,2,18554.06,1,0,0,88906.75716783505,0,0.31,0
Male,Mumbai,18.0,7,45026.14,1,0,1,48447.19642840199,0,0.02,0
Male,Hyderabad,45.700449464990456,1,90049.01,1,1,1,82413.69073336673,0,0.05,0
Male,Bangalore,47.18804930968885,6,48820.1,1,1,1,10000.0,0,0.01,0
Female,Pune,51.21398679995209,9,61830.91,2,1,1,108201.21014067496,0,0.1,0
Male,Pune,48.2033448390197,8,61554.11,2,1,1,69753.10390431315,0,0.02,0
Male,Bangalore,37.347202531259896,5,13581.27,3,1,0,89998.21906223259,1,0.35,0
Female,Mumbai,60.02091364398738,4,66441.4,3,1,1,126115.62433222657,0,0.52,1
Male,Hyderabad,41.21628970037465,5,23644.53,3,1,0,54843.80110315583,0,0.4,0
Female,Kolkata,40.01890123880685,8,44135.9,3,1,1,140893.11426607333,0,0.3,0
Male,Mumbai,48.03454173511257,0,95190.45,1,1,1,97853.73213257156,0,0.03,0
Male,Bangalore,62.11722948341928,3,27485.82,1,1,1,185102.84306695816,0,0.22,0
Female,Delhi,50.18471905830122,2,22325.98,1,1,1,111519.74936633348,0,0.06,0
Male,Mumbai,34.51456292581637,2,34120.26,3,1,0,122471.72014874752,0,0.32,0
Male,Chennai,19.39864771904283,0,102916.18,1,1,0,117567.56674393824,0,0.28,0
Female,Delhi,76.53202041396757,9,95338.28,1,1,0,84632.83708381007,0,0.31,0
Male,Delhi,43.4589896482746,6,12566.79,2,1,0,101011.21914651371,0,0.19,0
Female,Delhi,44.18618197814536,1,30819.61,3,1,1,125666.8342663762,0,0.57,1
Male,Hyderabad,59.80487523699799,5,34822.82,1,0,1,47146.5700853794,0,0.08,0
Female,Hyderabad,25.72364929381212,10,58827.2,1,0,1,101329.17007891792,0,0.05,0
Male,Hyderabad,58.14782707891703,4,89882.89,2,0,0,46939.2978537742,0,0.58,1
Male,Delhi,55.05990196816722,1,41262.62,2,1,1,10000.0,0,0.22,0
Female,Mumbai,67.60412823763606,10,21571.54,1,1,0,62951.28823512028,0,0.15,0
Male,Hyderabad,37.77419404935945,6,65646.4,2,0,0,109969.15294868492,0,0.22,0
Female,Pune,51.81167810519296,5,47162.17,1,1,0,10000.0,0,0.08,0
Male,Pune,42.55366490368818,9,59992.06,2,1,1,56844.55538629618,0,0.01,0
Male,Pune,31.01227304999053,5,74343.2,2,1,1,63654.5164114828,0,0.03,0
Male,Mumbai,65.15719670191928,5,27091.94,1,0,0,122654.47088842628,0,0.55,1
Female,Mumbai,54.86335175948647,10,41277.11,1,0,0,148276.7325700197,0,0.17,0
Male,Pune,29.51480604192956,9,80945.52,1,1,1,92853.7798928854,0,0.04,0
Male,Kolkata,40.86162514429767,9,96228.64,1,1,0,124205.29897750998,1,0.12,0
Male,Kolkata,43.34694374380438,6,60113.45,1,0,0,10000.0,1,0.19,0
Male,Mumbai,53.12512881225781,1,88671.72,2,0,1,75360.70804209406,0,0.3,0
Female,Delhi,57.10404264097448,3,43751.03,1,0,1,58995.95844035952,0,0.19,0
Female,Mumbai,32.869977795217224,2,26191.44,1,1,1,102837.47385604566,0,0.02,0
Female,Mumbai,53.51370675982812,3,58700.59,1,1,0,49471.83463129935,0,0.21,0
Female,Hyderabad,48.08060994776355,1,13804.67,2,1,1,87277.52716212727,1,0.13,0
Female,Mumbai,54.33856982463089,3,75069.9,2,0,0,80094.54121176258,1,0.19,0
Male,Hyderabad,29.289570054581844,5,44163.67,2,1,0,40473.99554475697,0,0.2,0
Female,Mumbai,30.125362797090705,7,55659.46,1,0,0,47500.57716758521,0,0.12,0
Male,Chennai,62.974711622644726,7,70111.64,2,1,1,83190.87082595666,0,0.2827229357798165,0
Male,Hyderabad,26.63046412670872,8,21224.08,1,1,0,118384.14673668287,0,0.14,0
Female,Pune,41.14582056246741,6,32199.07,1,1,1,55517.316275996935,0,0.0,0
Male,Kolkata,62.46823627360079,6,0.0,2,0,0,99737.79773499066,0,0.15,0
Female,Delhi,43.80203167879209,3,58162.88,1,1,0,59348.58257370543,1,0.4,0
Male,Delhi,71.07200128423524,2,74647.06,2,0,0,116800.99431734267,0,0.23,0
Female,Mumbai,49.0006764724115,2,62318.92,2,0,0,73402.80044097778,1,0.2,0
Male,Mumbai,59.843102402229256,0,71343.16,1,1,0,10219.071456616644,0,0.22,0
Male,Mumbai,52.33906383738125,9,30253.88,2,1,0,69440.35911811212,0,0.54,1
Male,Pune,18.0,4,23749.11,1,0,1,102107.3569129467,0,0.03,0
Male,Delhi,35.34000835737044,4,77078.61,1,1,0,66858.95779863943,0,0.45,0
Female,Hyderabad,18.0,9,97805.83,2,1,1,70103.6315634459,0,0.05,0
Male,Kolkata,42.92957103255666,4,98907.31,1,1,0,85219.53728552996,0,0.22,0
Male,Hyderabad,45.13110384430418,9,0.0,2,1,0,25488.23743122154,0,0.18,0
Male,Delhi,18.0,0,52956.58,2,1,1,97574.69798803852,0,0.1,0
Female,Pune,49.51837215091148,9,71513.86,2,1,0,76135.0580049481,0,0.3,0
Female,Delhi,76.59471497985595,2,18878.26,1,0,0,60711.63905887763,1,0.34,0
Male,Kolkata,56.83950110639272,4,59213.83,3,1,1,64183.767340569095,0,0.39,0
Female,Kolkata,32.66919156898335,10,15210.2,3,1,1,73593.77264841966,0,0.45,0
Male,Delhi,69.00865305308342,10,88304.43,1,0,1,80094.54121176258,0,0.19,0
Female,Kolkata,37.08118590266621,4,54541.92,2,1,0,60470.666977934176,0,0.12,0
Male,Mumbai,62.00894998785849,7,39461.97,1,0,1,47291.39682242538,0,0.09,0
Male,Kolkata,75.59772862110961,3,1320.83,2,1,1,74257.60106748538,0,0.1,0
Male,Pune,40.016569998703154,4,43199.03,1,0,0,103404.61194025216,0,0.18,0
Male,Chennai,31.70126418538928,7,26749.89,1,1,0,82378.10163000379,1,0.2,0
Male,Chennai,40.51421385178326,10,6788.74,1,1,0,68278.29073962329,0,0.1,0
Male,Mumbai,74.25764233589291,5,93013.97,1,0,0,10000.0,1,0.43,0
Male,Kolkata,80.46894730208203,10,47436.35,2,1,0,119569.27852218086,0,0.08,0
Male,Hyderabad,43.79714594474944,2,33801.4,1,1,0,116346.66048223,0,0.09,0
Male,Delhi,25.145909513509043,8,1906.26,2,1,1,16045.224732785027,0,0.01,0
Male,Bangalore,43.56151384262396,0,76401.22,1,1,1,44484.86214237253,0,0.02,0
Male,Pune,40.814097806741856,6,77188.29,1,0,1,120061.65385116047,0,0.03,0
Female,Bangalore,56.29270773797413,2,73838.12,2,0,0,80094.54121176258,1,0.2,0
Female,Mumbai,54.73014913373881,1,63560.13,1,0,1,102986.45505445317,1,0.06,0
Female,Mumbai,31.687908333169013,9,2569.93,2,0,0,44714.59253800797,0,0.07,0
Female,Pune,50.843693836922654,5,62217.72,2,1,1,80094.54121176258,1,0.25,0
Female,Mumbai,51.74538687179074,8,100513.01,1,1,0,140319.8336879523,0,0.23,0
Female,Mumbai,36.590519369368494,0,54210.1,2,1,1,110798.00872154487,0,0.02,0
Male,Kolkata,46.6517766354159,10,26723.53,2,1,0,155628.95777650352,0,0.1,0
Female,Mumbai,37.00426649255552,2,48256.73,1,1,0,127539.81941758632,0,0.17,0
Female,Mumbai,54.856402840923295,1,15205.71,2,1,1,80094.54121176258,0,0.19,0
Female,Bangalore,36.61422431351962,6,38746.71,1,1,0,132443.8679687395,0,0.03,0
Male,Delhi,30.378115094256515,10,28261.67,2,1,0,35899.1656207764,0,0.09,0
Female,Pune,53.15272261946352,7,22950.86,2,0,1,10000.0,0,0.05,0
Female,Bangalore,38.34098847456629,4,40634.03,1,1,0,34354.8806675472,0,0.17,0
Female,Mumbai,28.39782093798386,9,48609.71,2,1,1,80733.67849019254,0,0.0,0
Male,Hyderabad,43.56007100716111,3,52888.85,2,1,0,131947.32270521362,0,0.31,0
Female,Pune,67.50601732225283,10,4478.56,2,0,0,89801.27599776587,0,0.18,0
Male,Kolkata,50.1915171742208,2,57412.93,1,1,0,120508.85559915322,0,0.25,0
Female,Delhi,30.06412850265444,10,44548.06,2,1,0,112985.10554437204,0,0.11,0
Male,Chennai,71.89494631106682,1,85846.9,2,0,1,108234.93867867904,1,0.18,0
Male,Mumbai,53.27619832303951,5,71036.19,1,1,0,77237.55661224823,0,0.25,0
Male,Hyderabad,54.33674609067764,3,61297.71,1,1,0,22522.00010270707,1,0.29,0
Female,Delhi,44.60218280634054,4,7393.42,1,1,0,81052.54487132629,0,0.15,0
Female,Hyderabad,47.36451653307983,4,28193.62,1,0,1,80094.54121176258,0,0.05,0
Female,Hyderabad,47.04850501348349,9,59913.53,2,1,1,10000.0,0,0.02,0
Female,Mumbai,34.5832798220125,6,29240.01,2,1,1,64374.89839728245,0,0.01,0
Male,Delhi,54.49119778794813,1,64682.6,2,1,0,10000.0,0,0.2,0
Male,Pune,44.01714104801909,7,12863.09,2,1,1,60203.14667637163,0,0.0,0
Female,Bangalore,54.76393496595688,5,51778.65,1,1,1,90426.68487083798,0,0.15,0
Male,Mumbai,27.72112718088604,4,65821.24,2,1,0,78239.94822925235,0,0.02,0
Male,Kolkata,54.96574589185243,9,23063.23,1,1,1,97319.7179005831,0,0.03,0
Male,Kolkata,44.88471558631521,6,63867.78,2,1,0,66875.9755680301,0,0.07,0
Male,Bangalore,20.789308124165785,0,48355.76,2,1,0,73906.7913605225,0,0.35,0
Male,Delhi,29.920800234203742,10,51270.11,1,0,1,47474.47393367811,0,0.03,0
Male,Mumbai,29.60308930745177,5,51555.34,1,1,0,63388.68761891639,0,0.11,0
Male,Mumbai,86.66041285258086,2,0.0,2,1,0,76297.64253391171,0,0.41,0
Male,Bangalore,48.28264040828596,2,73919.34,2,1,0,27770.66628443534,0,0.25,0
Female,Pune,52.533818938180495,2,50390.68,2,1,0,22822.984846320003,1,0.21,0
Female,Delhi,32.38737010901485,7,50472.63,1,0,1,50290.45523222421,0,0.02,0
Male,Delhi,44.56378978138037,3,0.0,3,1,1,30814.990197723582,0,0.77,1
Female,Pune,30.45113706133727,5,41481.14,1,1,1,82362.97856261236,0,0.04,0
Male,Bangalore,50.92952275467287,6,86074.87,1,1,0,47983.19453154272,0,0.36,0
Female,Mumbai,55.71979157306688,1,18896.34,1,1,0,91045.30947803972,0,0.06,0
Female,Hyderabad,58.79585780062099,5,55824.02,1,1,1,116970.39244863224,0,0.05,0
Male,Mumbai,49.36926492106621,9,81349.14,2,1,1,39782.95619786793,0,0.05,0
